trade_date,bar_ts,future_ts_code,future_close,future_per_unit,call_ts_code,call_close,put_ts_code,put_close,option_per_unit,rate,ttm,iv_call_used,iv_put_used,delta_call,delta_put,combo_delta,target_future_position,gamma_call,gamma_put,vega_call,vega_put,theta_call,theta_put
2025-09-04,2025-09-04T23:45:00.000000,AG2510.SHF,9764.0,15.0,AG2510C9200.SHF,608.0,AG2510P9200.SHF,48.5,15.0,0.00014917157360406092,0.052054794520547946,0.29791369095444675,0.2753444671630859,0.7928867983097623,-0.1496752260957763,0.643211572213986,-0.643211572213986,2.3888924552359645e-15,-8.958346707134866e-16,6.361574317513575,5.205274309337823,-7.231228045383432,-5.57038240511843
2025-09-05,2025-09-05T23:45:00.000000,AG2510.SHF,9804.0,15.0,AG2510C9200.SHF,650.0,AG2510P9200.SHF,41.5,15.0,0.00014831421319796956,0.049315068493150684,0.24798098504543303,0.2565442088246346,0.8815517628832771,-0.15035766475937626,0.7311940981239008,-0.7311940981239008,0.0029192168663382243,4.8949269841617846e-15,3.9473529516048225,5.075073460820112,-4.025700040490278,-4.950139682296793
2025-09-06,2025-09-06T02:30:00.000000,AG2510.SHF,9770.0,15.0,AG2510C9200.SHF,596.0,AG2510P9200.SHF,40.5,15.0,0.02,0.049315068493150684,0.26977851107716555,0.2612908735871314,0.8537706469487956,-0.14632301600670028,0.7074476309420953,-0.7074476309420953,-1.9033023477389584e-14,2.379127934673698e-15,4.985381840734193,4.979990415258551,-6.142504290962734,-5.239667687954054
2025-09-08,2025-09-08T23:45:00.000000,AG2510.SHF,9860.0,15.0,AG2510C9200.SHF,705.0,AG2510P9200.SHF,31.5,15.0,0.0001476969543147208,0.0410958904109589,0.20282682120800022,0.2591255591809749,0.95552328668912,-0.10439477062258919,0.8511285160665308,-0.8511285160665308,-1.871010993200936e-14,1.169381870750585e-15,1.8770380515697378,3.6167641457450737,-1.8899344397357254,-3.843105874864918
2025-09-09,2025-09-09T23:45:00.000000,AG2510.SHF,9756.0,15.0,AG2510C9200.SHF,572.5,AG2510P9200.SHF,32.5,15.0,0.00015013401015228424,0.038356164383561646,0.30939432606101036,0.2772432279586792,0.8500581211989645,-0.150675941355074,0.6993821798438905,-0.6993821798438905,-1.912289853386614e-14,2.6144587839270112e-15,4.467753811876364,4.468066536021346,-7.350401708123968,-6.178049765640292
2025-09-10,2025-09-10T23:45:00.000000,AG2510.SHF,9813.0,15.0,AG2510C9200.SHF,630.5,AG2510P9200.SHF,24.0,15.0,0.0001501,0.03561643835616438,0.21399283468723296,0.25903947561979296,0.9461913368723114,-0.10472668326314936,0.841464653609162,-0.841464653609162,0.0018965900162240426,4.806019794107561e-16,1.7424576417953683,3.3574664608128244,-2.143740236588769,-4.4140323235437116
2025-09-11,2025-09-11T23:45:00.000000,AG2510.SHF,9881.0,15.0,AG2510C9200.SHF,697.5,AG2510P9200.SHF,18.0,15.0,0.0001503714285714286,0.03287671232876712,0.24084871143102637,0.2608582317829131,0.9556398341777497,-0.06958368840270895,0.8860561457750407,-0.8860561457750407,-2.5643110555865495e-14,1.12917106140885e-15,1.680300642127608,2.3931201537740248,-2.526148044494903,-3.5161627817477683
2025-09-12,2025-09-12T23:45:00.000000,AG2510.SHF,10050.0,15.0,AG2510C9200.SHF,840.0,AG2510P9200.SHF,10.0,15.0,0.00015057142857142857,0.030136986301369864,0.2649342572689056,0.27115279376506796,0.9731327754541759,-0.026833894894546677,0.9462988805596292,-0.9462988805596292,-3.3807887386788328e-15,3.8738204297361623e-16,1.081560138525015,1.0815559916866628,-1.7853296711256235,-1.9987873915928578
2025-09-13,2025-09-13T02:30:00.000000,AG2510.SHF,10051.0,15.0,AG2510C9200.SHF,865.0,AG2510P9200.SHF,9.5,15.0,0.02,0.030136986301369864,0.01,0.2917840254306793,1.0000000000000113,-0.042946761560211814,0.9570532384397995,-0.9570532384397995,-1.5761317936009774e-14,4.3976891562527274e-16,-5.6843418860810335e-11,1.5890654501801103,-0.7297477249461508,-2.4803444021198358
2025-09-15,2025-09-15T23:45:00.000000,AG2510.SHF,10079.0,15.0,AG2510C9200.SHF,867.0,AG2510P9200.SHF,6.5,15.0,0.00014797142857142856,0.021917808219178082,0.2970267307758331,0.30358580589294437,0.9843877166940117,-0.018964516898445537,0.9654231997955661,-0.9654231997955661,-1.5680074164389233e-14,0.000669213324322825,0.5844674380709352,0.5844659400280576,-1.5232067048916633,-1.6863311272226968
2025-09-16,2025-09-16T23:45:00.000000,AG2510.SHF,10009.0,15.0,AG2510C9200.SHF,871.0,AG2510P9200.SHF,10.0,15.0,0.00014794285714285715,0.019178082191780823,0.01,0.3202391052246093,0.9999999999999943,-0.02624414593087816,0.9737558540691161,-0.9737558540691161,7.879090755688498e-15,0.0001345832553295391,3.41060513164862e-10,0.8631154060242626,-0.005401074724773025,-2.009947555403924
2025-09-17,2025-09-17T23:45:00.000000,AG2510.SHF,9937.0,15.0,AG2510C9200.SHF,715.0,AG2510P9200.SHF,20.0,15.0,0.00015189999999999998,0.01643835616438356,0.5524220970273019,0.34431332349777216,0.8512362785602126,-0.04434323558057225,0.8068930429796403,-0.8068930429796403,-2.3035860465269384e-15,-6.388851925914555e-16,2.951664074546876,1.1917929863707701,-17.43398465132202,-3.8948965155870567
