trade_date,bar_ts,future_ts_code,future_close,future_per_unit,call_ts_code,call_close,put_ts_code,put_close,option_per_unit,rate,ttm,iv_call_used,iv_put_used,delta_call,delta_put,combo_delta,target_future_position
2025-01-21,2025-01-21T15:00:00.000000,AG2503.SHF,7773.0,15.0,AG2503C7900.SHF,147.0,AG2503P7900.SHF,273.5,15.0,0.00017014993150684933,0.09315068493150686,0.2146497741341591,0.24042899847030635,0.3813272947190883,-0.6171777923456033,-0.235850497626515,0.235850497626515
2025-01-22,2025-01-22T15:00:00.000000,AG2503.SHF,7800.0,15.0,AG2503C7900.SHF,162.0,AG2503P7900.SHF,263.0,15.0,0.00017016178082191784,0.09041095890410959,0.21422115035355088,0.21380670085549353,0.38111596518699864,-0.6189076742726669,-0.23779170908566827,0.23779170908566827
2025-01-23,2025-01-23T15:00:00.000000,AG2503.SHF,7713.0,15.0,AG2503C7900.SHF,119.0,AG2503P7900.SHF,298.0,15.0,0.00017037397260273972,0.08767123287671233,0.2210944171249866,0.22228981621563432,0.4686661260935067,-0.5312637594737488,-0.0625976333802421,0.0625976333802421
2025-01-24,2025-01-24T15:00:00.000000,AG2503.SHF,7769.0,15.0,AG2503C7900.SHF,127.5,AG2503P7900.SHF,265.5,15.0,0.0001704923287671233,0.08493150684931507,0.2149564635008574,0.20593815036118024,0.29910909524833984,-0.7013447750386532,-0.4022356797903134,0.4022356797903134
2025-01-27,2025-01-27T15:00:00.000000,AG2503.SHF,7677.0,15.0,AG2503C7900.SHF,102.0,AG2503P7900.SHF,326.5,15.0,0.00017526649746192892,0.07671232876712329,0.2035318286716938,0.211772231683135,0.37958006141952816,-0.6199877467819187,-0.24040768536239054,0.24040768536239054
2025-02-05,2025-02-05T15:00:00.000000,AG2503.SHF,8091.0,15.0,AG2503C7900.SHF,285.0,AG2503P7900.SHF,86.5,15.0,0.00018915939086294417,0.052054794520547946,0.22520697548985477,0.22738352850079538,0.6409707358131823,-0.35893686971024785,0.28203386610293446,-0.28203386610293446
2025-02-06,2025-02-06T15:00:00.000000,AG2503.SHF,8028.0,15.0,AG2503C7900.SHF,230.0,AG2503P7900.SHF,103.0,15.0,0.00018184263959390864,0.049315068493150684,0.2382453138381243,0.2267845909297466,0.7208283940362596,-0.27959783992874954,0.4412305541075101,-0.4412305541075101
2025-02-07,2025-02-07T15:00:00.000000,AG2503.SHF,8043.0,15.0,AG2503C7900.SHF,238.0,AG2503P7900.SHF,92.5,15.0,0.0001776918781725888,0.04657534246575343,0.22297245025634763,0.22457366973161696,0.6403517704352837,-0.3595838768342721,0.28076789360101156,-0.28076789360101156
2025-02-10,2025-02-10T15:00:00.000000,AG2503.SHF,8048.0,15.0,AG2503C7900.SHF,236.5,AG2503P7900.SHF,87.5,15.0,0.00018020000000000002,0.038356164383561646,0.226968352496624,0.22322589710354804,0.6396571378309251,-0.36047945740432163,0.2791776804266035,-0.2791776804266035
2025-02-11,2025-02-11T15:00:00.000000,AG2503.SHF,7962.0,15.0,AG2503C7900.SHF,181.0,AG2503P7900.SHF,98.0,15.0,0.0001951142857142857,0.03561643835616438,0.24215556249022482,0.2405546988546848,0.7196065525195072,-0.28044413682226305,0.4391624156972442,-0.4391624156972442
2025-02-12,2025-02-12T15:00:00.000000,AG2503.SHF,7953.0,15.0,AG2503C7900.SHF,160.0,AG2503P7900.SHF,109.5,15.0,0.0001862142857142857,0.03287671232876712,0.24733217060565943,0.2121358850598335,0.5534237513939851,-0.44783301590918057,0.10559073548480458,-0.10559073548480458
2025-02-13,2025-02-13T15:00:00.000000,AG2503.SHF,8019.0,15.0,AG2503C7900.SHF,195.0,AG2503P7900.SHF,80.0,15.0,0.00017927142857142856,0.030136986301369864,0.22940973922610278,0.23386933028697965,0.5524276834323874,-0.4474197768338401,0.10500790659854725,-0.10500790659854725
2025-02-14,2025-02-14T15:00:00.000000,AG2503.SHF,8246.0,15.0,AG2503C7900.SHF,382.0,AG2503P7900.SHF,38.0,15.0,0.0001926142857142857,0.0273972602739726,0.22931446313858028,0.2370505967736244,0.6384312690601954,-0.3613298516849624,0.27710141737523303,-0.27710141737523303
2025-02-17,2025-02-17T15:00:00.000000,AG2503.SHF,8006.0,15.0,AG2503C7900.SHF,163.5,AG2503P7900.SHF,62.5,15.0,0.0001999,0.019178082191780823,0.28064286142587663,0.2869876617193221,0.8943575675213299,-0.10556248555981136,0.7887950819615185,-0.7887950819615185
2025-02-18,2025-02-18T15:00:00.000000,AG2503.SHF,8064.0,15.0,AG2503C7900.SHF,193.5,AG2503P7900.SHF,36.5,15.0,0.00021630000000000003,0.01643835616438356,0.23179383575916285,0.24386964246630663,0.7033663422154598,-0.32405100985167457,0.37931533236378523,-0.37931533236378523
2025-02-19,2025-02-19T15:00:00.000000,AG2504.SHF,8132.0,15.0,AG2504C8100.SHF,257.5,AG2504P8100.SHF,229.0,15.0,0.00017700117808219177,0.09315068493150686,0.2,0.2,0.4678005876302098,-0.5321994123698007,-0.06439882473959091,0.06439882473959091
2025-02-20,2025-02-20T15:00:00.000000,AG2504.SHF,8147.0,15.0,AG2504C8100.SHF,270.0,AG2504P8100.SHF,223.0,15.0,0.00017780934246575345,0.09041095890410959,0.24369262702763073,0.2473837673664093,0.55908823142289,-0.4406934360429581,0.11839479537993192,-0.11839479537993192
2025-02-21,2025-02-21T15:00:00.000000,AG2504.SHF,8102.0,15.0,AG2504C8100.SHF,239.0,AG2504P8100.SHF,230.5,15.0,0.00017871093150684933,0.08767123287671233,0.2515936182439328,0.25172775499522687,0.5593261940365637,-0.44066599124244454,0.11866020279411915,-0.11866020279411915
2025-02-24,2025-02-24T15:00:00.000000,AG2504.SHF,8087.0,15.0,AG2504C8100.SHF,209.0,AG2504P8100.SHF,224.5,15.0,0.00018313350253807104,0.07945205479452055,0.2493908665329218,0.24270554244518278,0.49210311995130424,-0.5082698156455223,-0.01616669569421808,0.01616669569421808
2025-02-25,2025-02-25T15:00:00.000000,AG2504.SHF,8017.0,15.0,AG2504C8100.SHF,150.0,AG2504P8100.SHF,231.5,15.0,0.00018480862944162437,0.07671232876712329,0.23686811029911042,0.23975514180958263,0.4686893895656428,-0.5311521424530639,-0.062462752887421036,0.062462752887421036
2025-02-26,2025-02-26T15:00:00.000000,AG2504.SHF,7904.0,15.0,AG2504C8100.SHF,95.5,AG2504P8100.SHF,290.5,15.0,0.0001903989847715736,0.07397260273972603,0.2115594543516636,0.2099983261525631,0.3798053398932997,-0.6202750250415057,-0.240469685148206,0.240469685148206
2025-02-27,2025-02-27T15:00:00.000000,AG2504.SHF,7900.0,15.0,AG2504C8100.SHF,91.0,AG2504P8100.SHF,294.5,15.0,0.0001984746192893401,0.07123287671232877,0.20377645365893843,0.20270005330443383,0.37920934430865244,-0.620844949188973,-0.2416356048803206,0.2416356048803206
2025-02-28,2025-02-28T15:00:00.000000,AG2504.SHF,7853.0,15.0,AG2504C8100.SHF,69.5,AG2504P8100.SHF,316.0,15.0,0.00020016294416243656,0.0684931506849315,0.2033856971561909,0.20833338171243665,0.3789873967635942,-0.6207678631751984,-0.24178046641160417,0.24178046641160417
2025-03-03,2025-03-03T15:00:00.000000,AG2504.SHF,7890.0,15.0,AG2504C8100.SHF,73.5,AG2504P8100.SHF,286.0,15.0,0.0001892228426395939,0.06027397260273973,0.1969009628891945,0.19635643914341924,0.22427739372246216,-0.7757424688088604,-0.5514650750863983,0.5514650750863983
2025-03-04,2025-03-04T15:00:00.000000,AG2504.SHF,7938.0,15.0,AG2504C8100.SHF,83.0,AG2504P8100.SHF,249.0,15.0,0.00018529949238578678,0.057534246575342465,0.19948877766728398,0.20334860086441042,0.37794839691867615,-0.6218767115573139,-0.2439283146386378,0.2439283146386378
2025-03-05,2025-03-05T15:00:00.000000,AG2504.SHF,7987.0,15.0,AG2504C8100.SHF,103.0,AG2504P8100.SHF,214.5,15.0,0.00018540659898477155,0.0547945205479452,0.1961563682556152,0.2017736542224884,0.37757932756618295,-0.622172408740296,-0.24459308117411305,0.24459308117411305
2025-03-06,2025-03-06T15:00:00.000000,AG2504.SHF,8058.0,15.0,AG2504C8100.SHF,132.0,AG2504P8100.SHF,179.0,15.0,0.00018481065989847716,0.052054794520547946,0.20309207007288935,0.2011011764407158,0.4293617633333162,-0.575153463957954,-0.14579170062463775,0.14579170062463775
2025-03-07,2025-03-07T15:00:00.000000,AG2504.SHF,8048.0,15.0,AG2504C8100.SHF,122.5,AG2504P8100.SHF,179.5,15.0,0.00018698629441624365,0.049315068493150684,0.2061381915956735,0.21306711763143538,0.4020408350774499,-0.582659757592934,-0.18061892251548406,0.18061892251548406
2025-03-10,2025-03-10T15:00:00.000000,AG2504.SHF,8056.0,15.0,AG2504C8100.SHF,116.5,AG2504P8100.SHF,163.0,15.0,0.00018994365482233503,0.0410958904109589,0.2049852560460567,0.2121037705242634,0.376735629635102,-0.6201628037250038,-0.24342717408990178,0.24342717408990178
2025-03-11,2025-03-11T15:00:00.000000,AG2504.SHF,7994.0,15.0,AG2504C8100.SHF,77.5,AG2504P8100.SHF,187.0,15.0,0.00018999999999999998,0.038356164383561646,0.20963356077671047,0.21357018604874609,0.46377956466827414,-0.5360681067429197,-0.07228854207464558,0.07228854207464558
2025-03-12,2025-03-12T15:00:00.000000,AG2504.SHF,8071.0,15.0,AG2504C8100.SHF,111.0,AG2504P8100.SHF,146.5,15.0,0.0001858857142857143,0.03561643835616438,0.1955382449924946,0.20150876119732855,0.454954671010197,-0.5368248918840802,-0.08187022087388324,0.08187022087388324
2025-03-13,2025-03-13T15:00:00.000000,AG2504.SHF,8131.0,15.0,AG2504C8100.SHF,128.5,AG2504P8100.SHF,99.0,15.0,0.00018282857142857143,0.03287671232876712,0.20465192317962644,0.21545328989624976,0.551898891742643,-0.4477157932964082,0.10418309844623475,-0.10418309844623475
2025-03-14,2025-03-14T15:00:00.000000,AG2504.SHF,8358.0,15.0,AG2504C8100.SHF,304.0,AG2504P8100.SHF,46.5,15.0,0.00018077142857142857,0.030136986301369864,0.19070259064435963,0.1933494451642036,0.5511059464811064,-0.4488037626180492,0.10230218386305723,-0.10230218386305723
2025-03-17,2025-03-17T15:00:00.000000,AG2504.SHF,8334.0,15.0,AG2504C8100.SHF,279.0,AG2504P8100.SHF,41.5,15.0,0.00018377142857142856,0.021917808219178082,0.24237650930881494,0.24367040187120437,0.8471574943353194,-0.152819987946741,0.6943375063885784,-0.6943375063885784
2025-03-18,2025-03-18T15:00:00.000000,AG2504.SHF,8350.0,15.0,AG2504C8100.SHF,281.0,AG2504P8100.SHF,32.0,15.0,0.00019030000000000002,0.019178082191780823,0.26731423199176796,0.25763260394334797,0.7181202837575549,-0.25203331009597635,0.46608697366157853,-0.46608697366157853
2025-03-19,2025-03-19T15:00:00.000000,AG2504.SHF,8356.0,15.0,AG2504C8100.SHF,282.0,AG2504P8100.SHF,22.0,15.0,0.00018405,0.01643835616438356,0.25410611361265184,0.25717635810375206,0.8745196355588027,-0.1357848618399841,0.7387347737188187,-0.7387347737188187
2025-03-20,2025-03-20T15:00:00.000000,AG2505.SHF,8347.0,15.0,AG2505C8300.SHF,251.0,AG2505P8300.SHF,198.5,15.0,0.0001971678082191781,0.0958904109589041,0.2,0.2,0.5568767587292273,-0.4431232412707949,0.11375351745843237,-0.11375351745843237
2025-03-21,2025-03-21T15:00:00.000000,AG2505.SHF,8198.0,15.0,AG2505C8300.SHF,161.0,AG2505P8300.SHF,254.0,15.0,0.00019708232876712332,0.09315068493150686,0.21986503534018992,0.21464937381446358,0.46901130117793255,-0.531303589956764,-0.06229228877883142,0.06229228877883142
2025-03-24,2025-03-24T15:00:00.000000,AG2505.SHF,8240.0,15.0,AG2505C8300.SHF,164.5,AG2505P8300.SHF,221.5,15.0,0.00019659520547945207,0.08493150684931507,0.2071777921915054,0.19833733960986136,0.3803594365637279,-0.6201278519756489,-0.239768415411921,0.239768415411921
2025-03-25,2025-03-25T15:00:00.000000,AG2505.SHF,8240.0,15.0,AG2505C8300.SHF,149.0,AG2505P8300.SHF,208.0,15.0,0.00019591624365482234,0.0821917808219178,0.20010360941290853,0.19711710587143896,0.4670722699441368,-0.5383141768470227,-0.07124190690288584,0.07124190690288584
2025-03-26,2025-03-26T15:00:00.000000,AG2505.SHF,8352.0,15.0,AG2505C8300.SHF,213.5,AG2505P8300.SHF,157.5,15.0,0.0001965928934010152,0.07945205479452055,0.1869690905511379,0.18604998618364332,0.5105962311293311,-0.4894546843763933,0.02114154675293778,-0.02114154675293778
2025-03-27,2025-03-27T15:00:00.000000,AG2505.SHF,8358.0,15.0,AG2505C8300.SHF,198.0,AG2505P8300.SHF,140.0,15.0,0.0001967522842639594,0.07671232876712329,0.19836595505476,0.19421739757061002,0.5554796978081578,-0.4447456714990007,0.11073402630915707,-0.11073402630915707
2025-03-28,2025-03-28T15:00:00.000000,AG2505.SHF,8498.0,15.0,AG2505C8300.SHF,299.5,AG2505P8300.SHF,101.5,15.0,0.00019770862944162436,0.07397260273972603,0.18134244896471496,0.18147904694080347,0.6406237042771207,-0.35936941300642533,0.28125429127069534,-0.28125429127069534
2025-03-31,2025-03-31T15:00:00.000000,AG2505.SHF,8498.0,15.0,AG2505C8300.SHF,293.0,AG2505P8300.SHF,102.5,15.0,0.00020468223350253808,0.06575342465753424,0.2018912295997143,0.20203177146613593,0.7023867405042973,-0.29824817868218717,0.4041385618221101,-0.4041385618221101
2025-04-01,2025-04-01T15:00:00.000000,AG2505.SHF,8419.0,15.0,AG2505C8300.SHF,250.0,AG2505P8300.SHF,130.0,15.0,0.00019191624365482235,0.06301369863013699,0.20616342656314368,0.21551103971898555,0.6410558680004429,-0.3585082097178836,0.2825476582825593,-0.2825476582825593
2025-04-02,2025-04-02T15:00:00.000000,AG2505.SHF,8388.0,15.0,AG2505C8300.SHF,223.0,AG2505P8300.SHF,133.5,15.0,0.00019024365482233502,0.06027397260273973,0.22026047706604002,0.21912668272852895,0.6414831550750869,-0.35856858700329514,0.28291456807179177,-0.28291456807179177
2025-04-03,2025-04-03T15:00:00.000000,AG2505.SHF,8282.0,15.0,AG2505C8300.SHF,148.5,AG2505P8300.SHF,161.0,15.0,0.00018386142131979696,0.057534246575342465,0.21487284116446975,0.2131477746367454,0.6410054351100954,-0.3590715055308666,0.28193392957922886,-0.28193392957922886
2025-04-07,2025-04-07T15:00:00.000000,AG2505.SHF,7606.0,15.0,AG2505C8300.SHF,35.0,AG2505P8300.SHF,738.0,15.0,0.00017838578680203046,0.04657534246575343,0.19809406384825703,0.19124916046857837,0.009702587188660624,-0.9903163361581782,-0.9806137489695176,0.9806137489695176
2025-04-08,2025-04-08T15:00:00.000000,AG2505.SHF,7680.0,15.0,AG2505C8300.SHF,29.0,AG2505P8300.SHF,623.0,15.0,0.00018118781725888326,0.043835616438356165,0.344808711707592,0.370566289126873,0.11619643867320353,-0.8332910770352405,-0.717094638362037,0.717094638362037
2025-04-09,2025-04-09T15:00:00.000000,AG2505.SHF,7754.0,15.0,AG2505C8300.SHF,35.0,AG2505P8300.SHF,587.0,15.0,0.00018368680203045685,0.0410958904109589,0.30874992996454237,0.19029924631118772,0.11526103232628009,-0.9703807802352526,-0.8551197479089726,0.8551197479089726
2025-04-10,2025-04-10T15:00:00.000000,AG2505.SHF,7970.0,15.0,AG2505C8300.SHF,50.0,AG2505P8300.SHF,382.0,15.0,0.0001771,0.038356164383561646,0.30823835104703895,0.3237152145802975,0.11504324186588916,-0.8350598784561329,-0.7200166365902438,0.7200166365902438
2025-04-11,2025-04-11T15:00:00.000000,AG2505.SHF,7965.0,15.0,AG2505C8300.SHF,59.5,AG2505P8300.SHF,393.5,15.0,0.00017312857142857144,0.03561643835616438,0.25922848582267766,0.2636129353940486,0.16315119947178552,-0.836747139455245,-0.6735959399834595,0.6735959399834595
2025-04-14,2025-04-14T15:00:00.000000,AG2505.SHF,8085.0,15.0,AG2505C8300.SHF,86.5,AG2505P8300.SHF,297.5,15.0,0.0001692857142857143,0.0273972602739726,0.2925293910503387,0.2904291953146457,0.22424720998760989,-0.775804736153677,-0.551557526166067,0.551557526166067
2025-04-15,2025-04-15T15:00:00.000000,AG2505.SHF,8154.0,15.0,AG2505C8300.SHF,73.5,AG2505P8300.SHF,222.0,15.0,0.00017107142857142858,0.024657534246575342,0.31991434216499326,0.31137564167380327,0.2993918018637811,-0.7033306415681774,-0.40393883970439626,0.40393883970439626
2025-04-16,2025-04-16T15:00:00.000000,AG2505.SHF,8227.0,15.0,AG2505C8300.SHF,96.0,AG2505P8300.SHF,168.5,15.0,0.00017047142857142856,0.021917808219178082,0.2605683113634586,0.2657565732300281,0.34527810249693164,-0.6406302900744535,-0.29535218757752185,0.29535218757752185
2025-04-17,2025-04-17T15:00:00.000000,AG2505.SHF,8156.0,15.0,AG2505C8300.SHF,57.0,AG2505P8300.SHF,205.5,15.0,0.0001652,0.019178082191780823,0.2655927386879921,0.2645791885256767,0.462891265576018,-0.5371365664382552,-0.07424530086223724,0.07424530086223724
2025-04-18,2025-04-18T15:00:00.000000,AG2505.SHF,8147.0,15.0,AG2505C8300.SHF,36.5,AG2505P8300.SHF,190.0,15.0,0.00016549999999999998,0.01643835616438356,0.252571080327034,0.2641788095235824,0.29381103481002013,-0.7059332038345558,-0.4121221690245357,0.4121221690245357
2025-04-21,2025-04-21T15:00:00.000000,AG2506.SHF,8247.0,15.0,AG2506C8200.SHF,311.0,AG2506P8200.SHF,267.0,15.0,0.00017580753424657533,0.0958904109589041,0.2,0.2,0.4679791583551295,-0.5320208416448932,-0.06404168328976367,0.06404168328976367
2025-04-22,2025-04-22T15:00:00.000000,AG2506.SHF,8174.0,15.0,AG2506C8200.SHF,285.5,AG2506P8200.SHF,318.5,15.0,0.00017540589041095892,0.09315068493150686,0.28184224888682363,0.2849441038072108,0.561597628152539,-0.43821602916292335,0.12338159898961565,-0.12338159898961565
2025-04-23,2025-04-23T15:00:00.000000,AG2506.SHF,8199.0,15.0,AG2506C8200.SHF,285.5,AG2506P8200.SHF,290.0,15.0,0.0001749169863013699,0.09041095890410959,0.29926052950322635,0.30644723176956173,0.47353817179594465,-0.5260320313535037,-0.052493859557559086,0.052493859557559086
2025-04-24,2025-04-24T15:00:00.000000,AG2506.SHF,8296.0,15.0,AG2506C8200.SHF,329.5,AG2506P8200.SHF,240.5,15.0,0.00017470780821917807,0.08767123287671233,0.29167012706398954,0.2953756047785282,0.5443082056335182,-0.455475360899823,0.08883284473369524,-0.08883284473369524
2025-04-25,2025-04-25T15:00:00.000000,AG2506.SHF,8280.0,15.0,AG2506C8200.SHF,310.0,AG2506P8200.SHF,231.0,15.0,0.00017470287671232876,0.08493150684931507,0.2854576843231916,0.29280138604342937,0.5610336846749971,-0.4385449048662181,0.12248877980877904,-0.12248877980877904
2025-04-28,2025-04-28T15:00:00.000000,AG2506.SHF,8168.0,15.0,AG2506C8200.SHF,225.0,AG2506P8200.SHF,265.0,15.0,0.00017502385786802028,0.07671232876712329,0.2790028257668019,0.28017834231257444,0.5598618055366509,-0.4400740714202998,0.11978773411635107,-0.11978773411635107
2025-04-29,2025-04-29T15:00:00.000000,AG2506.SHF,8215.0,15.0,AG2506C8200.SHF,255.0,AG2506P8200.SHF,244.0,15.0,0.00017518680203045686,0.07397260273972603,0.2657672039419412,0.2747700825333595,0.47000691288982305,-0.529506854245155,-0.05949994135533193,0.05949994135533193
2025-04-30,2025-04-30T15:00:00.000000,AG2506.SHF,8182.0,15.0,AG2506C8200.SHF,266.5,AG2506P8200.SHF,290.0,15.0,0.0001753223350253807,0.07123287671232877,0.2780454982817173,0.2826742911338806,0.5592529154797692,-0.4405037219272077,0.11874919355256147,-0.11874919355256147
2025-05-06,2025-05-06T15:00:00.000000,AG2506.SHF,8235.0,15.0,AG2506C8200.SHF,200.5,AG2506P8200.SHF,169.5,15.0,0.00017351725888324873,0.0547945205479452,0.31599576093256465,0.3224454894661904,0.4703230516693245,-0.5293767124831418,-0.0590536608138173,0.0590536608138173
2025-05-07,2025-05-07T15:00:00.000000,AG2506.SHF,8252.0,15.0,AG2506C8200.SHF,202.0,AG2506P8200.SHF,152.0,15.0,0.00017231725888324875,0.052054794520547946,0.23715980991721153,0.24249272063374513,0.5552716185030275,-0.444488716679993,0.11078290182303452,-0.11078290182303452
2025-05-08,2025-05-08T15:00:00.000000,AG2506.SHF,8094.0,15.0,AG2506C8200.SHF,120.5,AG2506P8200.SHF,229.0,15.0,0.00016853604060913707,0.049315068493150684,0.23267611071467395,0.23545524865388867,0.5547863158370927,-0.44509211525707476,0.10969420058001794,-0.10969420058001794
2025-05-09,2025-05-09T15:00:00.000000,AG2506.SHF,8168.0,15.0,AG2506C8200.SHF,139.5,AG2506P8200.SHF,171.5,15.0,0.0001577756345177665,0.04657534246575343,0.23316799983382222,0.23692154556512834,0.43141103298101474,-0.560533280769892,-0.1291222477888772,0.1291222477888772
2025-05-12,2025-05-12T15:00:00.000000,AG2506.SHF,8232.0,15.0,AG2506C8200.SHF,168.5,AG2506P8200.SHF,136.0,15.0,0.00015629999999999998,0.038356164383561646,0.21933381110429762,0.21941962778568264,0.46414301851766393,-0.5358536538971358,-0.07171063537947187,0.07171063537947187
2025-05-13,2025-05-13T15:00:00.000000,AG2506.SHF,8219.0,15.0,AG2506C8200.SHF,149.0,AG2506P8200.SHF,133.0,15.0,0.00015465714285714286,0.03561643835616438,0.2360660475492477,0.23536133661866188,0.4644545793456992,-0.5355717785466689,-0.0711171992009697,0.0711171992009697
2025-05-14,2025-05-14T15:00:00.000000,AG2506.SHF,8172.0,15.0,AG2506C8200.SHF,111.0,AG2506P8200.SHF,141.5,15.0,0.0001526,0.03287671232876712,0.22501001819968225,0.22995337337255473,0.4637065213603134,-0.5361159238740455,-0.07240940251373212,0.07240940251373212
2025-05-15,2025-05-15T15:00:00.000000,AG2506.SHF,7991.0,15.0,AG2506C8200.SHF,41.0,AG2506P8200.SHF,252.0,15.0,0.00015272857142857143,0.030136986301369864,0.209630714058876,0.21393634513020512,0.37572943572645223,-0.6241292965309148,-0.24839986080446252,0.24839986080446252
2025-05-16,2025-05-16T15:00:00.000000,AG2506.SHF,8083.0,15.0,AG2506C8200.SHF,56.0,AG2506P8200.SHF,174.0,15.0,0.0001569,0.0273972602739726,0.20864595726132393,0.2135700377821922,0.29419683278654934,-0.705663320898983,-0.41146648811243364,0.41146648811243364
2025-05-19,2025-05-19T15:00:00.000000,AG2506.SHF,8115.0,15.0,AG2506C8200.SHF,49.0,AG2506P8200.SHF,136.0,15.0,0.0001562,0.019178082191780823,0.19447478830814358,0.19650574356317518,0.22104093828338925,-0.7789175465423146,-0.5578766082589254,0.5578766082589254
2025-05-20,2025-05-20T15:00:00.000000,AG2506.SHF,8059.0,15.0,AG2506C8200.SHF,24.0,AG2506P8200.SHF,166.5,15.0,0.00015481666666666667,0.01643835616438356,0.18799319729208946,0.19273084744811056,0.3524217325959037,-0.6364709101859597,-0.284049177590056,0.284049177590056
2025-05-21,2025-05-21T15:00:00.000000,AG2507.SHF,8261.0,15.0,AG2507C8300.SHF,197.5,AG2507P8300.SHF,233.5,15.0,0.00016164726027397263,0.09315068493150686,0.2,0.2,0.3804747338444983,-0.6195252661554912,-0.23905053231099288,0.23905053231099288
2025-05-22,2025-05-22T15:00:00.000000,AG2507.SHF,8289.0,15.0,AG2507C8300.SHF,204.5,AG2507P8300.SHF,212.5,15.0,0.00016141465753424656,0.09041095890410959,0.2141589970141649,0.21129700772464272,0.46845200985583424,-0.5317184130361675,-0.06326640318033327,0.06326640318033327
2025-05-23,2025-05-23T15:00:00.000000,AG2507.SHF,8255.0,15.0,AG2507C8300.SHF,165.0,AG2507P8300.SHF,213.5,15.0,0.00016118068493150683,0.08767123287671233,0.211205927580595,0.20830199368298047,0.4680812394147137,-0.532088995265903,-0.06400775585118934,0.06400775585118934
2025-05-26,2025-05-26T15:00:00.000000,AG2507.SHF,8269.0,15.0,AG2507C8300.SHF,149.0,AG2507P8300.SHF,186.5,15.0,0.00016185583756345178,0.07945205479452055,0.19028158776462079,0.19399415262043473,0.46631165484206505,-0.5334815280087118,-0.0671698731666468,0.0671698731666468
2025-05-27,2025-05-27T15:00:00.000000,AG2507.SHF,8210.0,15.0,AG2507C8300.SHF,112.5,AG2507P8300.SHF,208.0,15.0,0.0001621802030456853,0.07671232876712329,0.17561208009719848,0.18272832609713074,0.46532208530312263,-0.5342889832089533,-0.06896689790583072,0.06896689790583072
2025-05-28,2025-05-28T15:00:00.000000,AG2507.SHF,8215.0,15.0,AG2507C8300.SHF,114.0,AG2507P8300.SHF,198.5,15.0,0.00016262385786802033,0.07397260273972603,0.16841016568243503,0.17488999232649802,0.3775736226476523,-0.6220941806385718,-0.24452055799091948,0.24452055799091948
2025-05-29,2025-05-29T15:00:00.000000,AG2507.SHF,8217.0,15.0,AG2507C8300.SHF,115.5,AG2507P8300.SHF,201.0,15.0,0.00016540913705583756,0.07123287671232877,0.17095748886466022,0.17050936803221697,0.4595728522870064,-0.5416154416783133,-0.08204258939130693,0.08204258939130693
2025-05-30,2025-05-30T15:00:00.000000,AG2507.SHF,8212.0,15.0,AG2507C8300.SHF,107.0,AG2507P8300.SHF,206.0,15.0,0.00016592639593908634,0.0684931506849315,0.17486570626497266,0.1778299698233604,0.4647460995816135,-0.5351009267849395,-0.07035482720332598,0.07035482720332598
2025-06-03,2025-06-03T15:00:00.000000,AG2507.SHF,8442.0,15.0,AG2507C8300.SHF,241.0,AG2507P8300.SHF,100.5,15.0,0.00015964822335025382,0.057534246575342465,0.1705782230198383,0.18405612722039216,0.7787367915474847,-0.280636740957775,0.49810005058970963,-0.49810005058970963
2025-06-04,2025-06-04T15:00:00.000000,AG2507.SHF,8456.0,15.0,AG2507C8300.SHF,242.0,AG2507P8300.SHF,89.5,15.0,0.00015920812182741118,0.0547945205479452,0.19923669487237933,0.20131266385316848,0.6614339173991264,-0.3471420531499412,0.3142918642491852,-0.3142918642491852
2025-06-05,2025-06-05T15:00:00.000000,AG2507.SHF,8464.0,15.0,AG2507C8300.SHF,245.0,AG2507P8300.SHF,83.5,15.0,0.0001599832487309645,0.052054794520547946,0.19342104308307168,0.1982381492853164,0.6396093367034019,-0.36018611865383016,0.27942321804957176,-0.27942321804957176
2025-06-06,2025-06-06T15:00:00.000000,AG2507.SHF,8842.0,15.0,AG2507C8300.SHF,586.0,AG2507P8300.SHF,49.5,15.0,0.00015955532994923858,0.049315068493150684,0.19551920756697652,0.19907176315784453,0.8480634759861677,-0.1518443480862227,0.696219127899945,-0.696219127899945
2025-06-09,2025-06-09T15:00:00.000000,AG2507.SHF,8899.0,15.0,AG2507C8300.SHF,630.0,AG2507P8300.SHF,32.0,15.0,0.0001559776649746193,0.0410958904109589,0.2816731657087803,0.29382138580083844,0.8566835284939722,-0.1500592978693421,0.7066242306246301,-0.7066242306246301
2025-06-10,2025-06-10T15:00:00.000000,AG2507.SHF,8879.0,15.0,AG2507C8300.SHF,598.5,AG2507P8300.SHF,24.0,15.0,0.0001544,0.038356164383561646,0.29521799743175503,0.2984453451633453,0.8960815473756256,-0.10386153474034036,0.7922200126352853,-0.7922200126352853
2025-06-11,2025-06-11T15:00:00.000000,AG2507.SHF,8889.0,15.0,AG2507C8300.SHF,609.0,AG2507P8300.SHF,18.5,15.0,0.00015517142857142857,0.03561643835616438,0.2624873253703117,0.2769318088889123,0.930566887863779,-0.10442074496000153,0.8261461429037774,-0.8261461429037774
2025-06-12,2025-06-12T15:00:00.000000,AG2507.SHF,8811.0,15.0,AG2507C8300.SHF,556.5,AG2507P8300.SHF,15.0,15.0,0.00015309999999999998,0.03287671232876712,0.27749356120824814,0.27270490735769276,0.8954013799805871,-0.09758132666687691,0.7978200533137102,-0.7978200533137102
