trade_date,bar_ts,nav,pnl,pnl_future,pnl_call,pnl_put,pnl_option,cash,cash_future,cash_call,cash_put,cash_option,future_ts_code,future_pnl,future_notional,call_ts_code,call_pnl,call_notional,put_ts_code,put_pnl,put_notional,option_pnl,option_notional,fee,fee_future,fee_call,fee_put,fee_option,slippage,name
2025-01-06,2025-01-06T14:00:00.000000,1000078.463712882,-5.063059532605166,17.43694046739484,97.5,-120.0,-22.5,988040.2658910694,0.0,0.0,0.0,0.0,AG2502.SHF,17.43694046739484,8304.34289759679,AG2502C7700.SHF,97.5,1297.5,AG2502P7700.SHF,-120.0,2520.0,-22.5,3817.5,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-01-06,2025-01-06T14:15:00.000000,1000059.3618006741,-19.10191220787823,10.898087792121775,60.0,-90.0,-30.0,988021.1639788615,0.0,0.0,0.0,0.0,AG2502.SHF,10.898087792121775,8315.240985388915,AG2502C7700.SHF,60.0,1357.5,AG2502P7700.SHF,-90.0,2430.0,-30.0,3787.5,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-01-06,2025-01-06T14:30:00.000000,1000078.3350514275,18.97325075339299,-18.526749246607014,-82.5,120.0,37.5,988040.1372296149,0.0,0.0,0.0,0.0,AG2502.SHF,-18.526749246607014,8296.714236142307,AG2502C7700.SHF,-82.5,1275.0,AG2502P7700.SHF,120.0,2550.0,37.5,3825.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-01-06,2025-01-06T14:45:00.000000,1000066.6044777652,-11.730573662363469,3.2694263376365322,-7.5,-7.5,-15.0,988028.4066559526,0.0,0.0,0.0,0.0,AG2502.SHF,3.2694263376365322,8299.983662479945,AG2502C7700.SHF,-7.5,1267.5,AG2502P7700.SHF,-7.5,2542.5,-15.0,3810.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-01-06,2025-01-06T15:00:00.000000,1000143.6554338691,77.05095610393911,-5.449043896060887,7.5,75.0,82.5,988105.4576120565,0.0,0.0,0.0,0.0,AG2502.SHF,-5.449043896060887,8294.534618583883,AG2502C7700.SHF,7.5,1275.0,AG2502P7700.SHF,75.0,2617.5,82.5,3892.5,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-01-06,2025-01-06T21:00:00.000000,1001591.9350297638,1448.2795958947363,173.27959589473622,1275.0,0.0,1275.0,989553.7372079513,0.0,0.0,0.0,0.0,AG2502.SHF,173.27959589473622,8467.814214478618,AG2502C7700.SHF,1275.0,2550.0,AG2502P7700.SHF,0.0,2617.5,1275.0,5167.5,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-01-06,2025-01-06T21:15:00.000000,1000306.9980892964,-1284.9369404673948,-17.43694046739484,-202.5,-1065.0,-1267.5,988268.8002674838,0.0,0.0,0.0,0.0,AG2502.SHF,-17.43694046739484,8450.377274011224,AG2502C7700.SHF,-202.5,2347.5,AG2502P7700.SHF,-1065.0,1552.5,-1267.5,3900.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-01-06,2025-01-06T21:30:00.000000,1000271.2917224914,-35.706366805031365,-20.706366805031372,-157.5,142.5,-15.0,988233.0939006788,0.0,0.0,0.0,0.0,AG2502.SHF,-20.706366805031372,8429.670907206193,AG2502C7700.SHF,-157.5,2190.0,AG2502P7700.SHF,142.5,1695.0,-15.0,3885.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-01-06,2025-01-06T21:45:00.000000,1000166.2235781802,-105.06814431115504,-67.56814431115501,-480.0,442.5,-37.5,988128.0257563676,0.0,0.0,0.0,0.0,AG2502.SHF,-67.56814431115501,8362.102762895038,AG2502C7700.SHF,-480.0,1710.0,AG2502P7700.SHF,442.5,2137.5,-37.5,3847.5,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-01-06,2025-01-06T22:00:00.000000,1000195.133769401,28.910191220787823,-1.0898087792121776,22.5,7.5,30.0,988156.9359475884,0.0,0.0,0.0,0.0,AG2502.SHF,-1.0898087792121776,8361.012954115826,AG2502C7700.SHF,22.5,1732.5,AG2502P7700.SHF,7.5,2145.0,30.0,3877.5,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-01-06,2025-01-06T22:15:00.000000,1000197.3133869594,2.1796175584243542,2.179617558424355,22.5,-22.5,0.0,988159.1155651468,0.0,0.0,0.0,0.0,AG2502.SHF,2.179617558424355,8363.19257167425,AG2502C7700.SHF,22.5,1755.0,AG2502P7700.SHF,-22.5,2122.5,0.0,3877.5,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-01-06,2025-01-06T22:30:00.000000,1000253.4006533494,56.08726638993727,-41.412733610062745,-225.0,322.5,97.5,988215.2028315368,0.0,0.0,0.0,0.0,AG2502.SHF,-41.412733610062745,8321.779838064187,AG2502C7700.SHF,-225.0,1530.0,AG2502P7700.SHF,322.5,2445.0,97.5,3975.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-01-06,2025-01-06T22:45:00.000000,1000303.721035791,50.320382441575646,-2.179617558424355,-7.5,60.0,52.5,988265.5232139784,0.0,0.0,0.0,0.0,AG2502.SHF,-2.179617558424355,8319.600220505763,AG2502C7700.SHF,-7.5,1522.5,AG2502P7700.SHF,60.0,2505.0,52.5,4027.5,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-01-06,2025-01-06T23:00:00.000000,1000178.9152991674,-124.80573662363469,32.69426337636533,142.5,-300.0,-157.5,988140.7174773548,0.0,0.0,0.0,0.0,AG2502.SHF,32.69426337636533,8352.294483882128,AG2502C7700.SHF,142.5,1665.0,AG2502P7700.SHF,-300.0,2205.0,-157.5,3870.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-01-06,2025-01-06T23:15:00.000000,1000232.7624308555,53.84713168818266,16.347131688182664,120.0,-82.5,37.5,988194.564609043,0.0,0.0,0.0,0.0,AG2502.SHF,16.347131688182664,8368.641615570312,AG2502C7700.SHF,120.0,1785.0,AG2502P7700.SHF,-82.5,2122.5,37.5,3907.5,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-01-06,2025-01-06T23:30:00.000000,1000247.0586064397,14.296175584243542,21.79617558424355,165.0,-172.5,-7.5,988208.8607846271,0.0,0.0,0.0,0.0,AG2502.SHF,21.79617558424355,8390.437791154554,AG2502C7700.SHF,165.0,1950.0,AG2502P7700.SHF,-172.5,1950.0,-7.5,3900.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-01-06,2025-01-06T23:45:00.000000,1000254.4299449852,7.37133854551476,-7.6286614544852425,-45.0,60.0,15.0,988216.2321231726,0.0,0.0,0.0,0.0,AG2502.SHF,-7.6286614544852425,8382.809129700068,AG2502C7700.SHF,-45.0,1905.0,AG2502P7700.SHF,60.0,2010.0,15.0,3915.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-01-07,2025-01-07T00:00:00.000000,1000256.6095625436,2.179617558424355,2.179617558424355,0.0,0.0,0.0,988218.411740731,0.0,0.0,0.0,0.0,AG2502.SHF,2.179617558424355,8384.988747258494,AG2502C7700.SHF,0.0,1905.0,AG2502P7700.SHF,0.0,2010.0,0.0,3915.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-01-07,2025-01-07T00:15:00.000000,1000262.0586064396,5.449043896060886,5.449043896060887,30.0,-30.0,0.0,988223.860784627,0.0,0.0,0.0,0.0,AG2502.SHF,5.449043896060887,8390.437791154554,AG2502C7700.SHF,30.0,1935.0,AG2502P7700.SHF,-30.0,1980.0,0.0,3915.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-01-07,2025-01-07T00:30:00.000000,1000246.0974591149,-15.961147324726937,6.5388526752730645,30.0,-52.5,-22.5,988207.8996373023,0.0,0.0,0.0,0.0,AG2502.SHF,6.5388526752730645,8396.976643829827,AG2502C7700.SHF,30.0,1965.0,AG2502P7700.SHF,-52.5,1927.5,-22.5,3892.5,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-01-07,2025-01-07T00:45:00.000000,1000293.2770766732,47.179617558424354,2.179617558424355,37.5,7.5,45.0,988255.0792548606,0.0,0.0,0.0,0.0,AG2502.SHF,2.179617558424355,8399.15626138825,AG2502C7700.SHF,37.5,2002.5,AG2502P7700.SHF,7.5,1935.0,45.0,3937.5,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-01-07,2025-01-07T01:00:00.000000,1000267.5076503356,-25.76942633763653,-3.2694263376365322,-37.5,15.0,-22.5,988229.309828523,0.0,0.0,0.0,0.0,AG2502.SHF,-3.2694263376365322,8395.886835050615,AG2502C7700.SHF,-37.5,1965.0,AG2502P7700.SHF,15.0,1950.0,-22.5,3915.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-01-07,2025-01-07T01:15:00.000000,1000263.2770766732,-4.230573662363469,3.2694263376365322,45.0,-52.5,-7.5,988225.0792548606,0.0,0.0,0.0,0.0,AG2502.SHF,3.2694263376365322,8399.15626138825,AG2502C7700.SHF,45.0,2010.0,AG2502P7700.SHF,-52.5,1897.5,-7.5,3907.5,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-01-07,2025-01-07T01:30:00.000000,1000251.289180102,-11.987896571333948,-11.987896571333952,-90.0,90.0,0.0,988213.0913582894,0.0,0.0,0.0,0.0,AG2502.SHF,-11.987896571333952,8387.168364816918,AG2502C7700.SHF,-90.0,1920.0,AG2502P7700.SHF,90.0,1987.5,0.0,3907.5,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-01-07,2025-01-07T01:45:00.000000,1000201.9299449851,-49.35923511684871,-4.35923511684871,-52.5,7.5,-45.0,988163.7321231725,0.0,0.0,0.0,0.0,AG2502.SHF,-4.35923511684871,8382.809129700068,AG2502C7700.SHF,-52.5,1867.5,AG2502P7700.SHF,7.5,1995.0,-45.0,3862.5,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-01-07,2025-01-07T02:00:00.000000,1000175.1993713228,-26.73057366236347,3.2694263376365322,-15.0,-15.0,-30.0,988137.0015495102,0.0,0.0,0.0,0.0,AG2502.SHF,3.2694263376365322,8386.078556037706,AG2502C7700.SHF,-15.0,1852.5,AG2502P7700.SHF,-15.0,1980.0,-30.0,3832.5,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-01-07,2025-01-07T02:15:00.000000,1000133.4687976604,-41.73057366236347,3.2694263376365322,15.0,-60.0,-45.0,988095.2709758478,0.0,0.0,0.0,0.0,AG2502.SHF,3.2694263376365322,8389.347982375342,AG2502C7700.SHF,15.0,1867.5,AG2502P7700.SHF,-60.0,1920.0,-45.0,3787.5,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-01-07,2025-01-07T02:30:00.000000,1000106.6095625436,-26.85923511684871,-4.35923511684871,-52.5,30.0,-22.5,988068.411740731,0.0,0.0,0.0,0.0,AG2502.SHF,-4.35923511684871,8384.988747258494,AG2502C7700.SHF,-52.5,1815.0,AG2502P7700.SHF,30.0,1950.0,-22.5,3765.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-01-07,2025-01-07T09:15:00.000000,1000045.5197537644,-61.08980877921218,-1.0898087792121776,-22.5,-37.5,-60.0,988007.3219319518,0.0,0.0,0.0,0.0,AG2502.SHF,-1.0898087792121776,8383.898938479282,AG2502C7700.SHF,-22.5,1792.5,AG2502P7700.SHF,-37.5,1912.5,-60.0,3705.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-01-07,2025-01-07T09:30:00.000000,1000082.0586064396,36.53885267527306,6.5388526752730645,60.0,-30.0,30.0,988043.860784627,0.0,0.0,0.0,0.0,AG2502.SHF,6.5388526752730645,8390.437791154554,AG2502C7700.SHF,60.0,1852.5,AG2502P7700.SHF,-30.0,1882.5,30.0,3735.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-01-07,2025-01-07T09:45:00.000000,1000106.8668854525,24.808279012909594,9.808279012909598,75.0,-60.0,15.0,988068.66906364,0.0,0.0,0.0,0.0,AG2502.SHF,9.808279012909598,8400.246070167464,AG2502C7700.SHF,75.0,1927.5,AG2502P7700.SHF,-60.0,1822.5,15.0,3750.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-01-07,2025-01-07T10:00:00.000000,1000104.5586064396,-2.308279012909594,-9.808279012909598,-52.5,60.0,7.5,988066.360784627,0.0,0.0,0.0,0.0,AG2502.SHF,-9.808279012909598,8390.437791154554,AG2502C7700.SHF,-52.5,1875.0,AG2502P7700.SHF,60.0,1882.5,7.5,3757.5,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-01-07,2025-01-07T10:15:00.000000,1000089.5586064396,-15.0,0.0,-22.5,7.5,-15.0,988051.360784627,0.0,0.0,0.0,0.0,AG2502.SHF,0.0,8390.437791154554,AG2502C7700.SHF,-22.5,1852.5,AG2502P7700.SHF,7.5,1890.0,-15.0,3742.5,0.0,0.0,0.0,0.0,0.0,0.0,mtm
