trade_date,bar_ts,future_ts_code,future_close,future_per_unit,call_ts_code,call_close,put_ts_code,put_close,option_per_unit,rate,ttm,iv_call_used,iv_put_used,delta_call,delta_put,combo_delta,target_future_position,gamma_call,gamma_put,vega_call,vega_put,theta_call,theta_put
2025-03-27,2025-03-27T15:00:00.000000,AG2505.SHF,8358.0,15.0,AG2505C8300.SHF,198.0,AG2505P8300.SHF,140.0,15.0,0.0001967522842639594,0.07671232876712329,0.19836595505476,0.19421739757061002,0.5554796978081578,-0.4447456714990007,0.11073402630915707,-0.11073402630915707,-1.4957044484128588e-14,6.4679111282718215e-15,9.185137188561773,9.185263421383357,-4.778840056660556,-4.67256747289494
2025-03-28,2025-03-28T15:00:00.000000,AG2505.SHF,8498.0,15.0,AG2505C8300.SHF,299.5,AG2505P8300.SHF,101.5,15.0,0.00019770862944162436,0.07397260273972603,0.18134244896471496,0.18147904694080347,0.6406237042771207,-0.35936941300642533,0.28125429127069534,-0.28125429127069534,5.9919927652917035e-15,-2.9959963826458517e-15,8.605412633226708,8.605409908052449,-4.247487087088757,-4.244169804475817
2025-03-31,2025-03-31T15:00:00.000000,AG2505.SHF,8498.0,15.0,AG2505C8300.SHF,293.0,AG2505P8300.SHF,102.5,15.0,0.00020468223350253808,0.06575342465753424,0.2018912295997143,0.20203177146613593,0.7023867405042973,-0.29824817868218717,0.4041385618221101,-0.4041385618221101,0.0043017859808366305,0.004452611725248672,7.368001567073191,7.367999501048843,-4.56308867664319,-4.559518565870732
2025-04-01,2025-04-01T15:00:00.000000,AG2505.SHF,8419.0,15.0,AG2505C8300.SHF,250.0,AG2505P8300.SHF,130.0,15.0,0.00019191624365482235,0.06301369863013699,0.20616342656314368,0.21551103971898555,0.6410558680004429,-0.3585082097178836,0.2825476582825593,-0.2825476582825593,-4.752937217897685e-15,9.901952537286844e-16,7.959177908616365,7.9589857927432295,-5.254867315229774,-5.486448870563748
2025-04-02,2025-04-02T15:00:00.000000,AG2505.SHF,8388.0,15.0,AG2505C8300.SHF,223.0,AG2505P8300.SHF,133.5,15.0,0.00019024365482233502,0.06027397260273973,0.22026047706604002,0.21912668272852895,0.6414831550750869,-0.35856858700329514,0.28291456807179177,-0.28291456807179177,-8.428712669860173e-15,6.823243589886807e-15,7.758523391283197,7.758547746532362,-5.72497302351249,-5.689277560199329
2025-04-03,2025-04-03T15:00:00.000000,AG2505.SHF,8282.0,15.0,AG2505C8300.SHF,148.5,AG2505P8300.SHF,161.0,15.0,0.00018386142131979696,0.057534246575342465,0.21487284116446975,0.2131477746367454,0.6410054351100954,-0.3590715055308666,0.28193392957922886,-0.28193392957922886,-3.217052047716994e-15,4.4234465656108674e-15,7.5768220404390405,7.576855334675393,-5.718448669397048,-5.666541295859005
2025-04-07,2025-04-07T15:00:00.000000,AG2505.SHF,7606.0,15.0,AG2505C8300.SHF,35.0,AG2505P8300.SHF,738.0,15.0,0.00017838578680203046,0.04657534246575343,0.19809406384825703,0.19124916046857837,0.009702587188660624,-0.9903163361581782,-0.9806137489695176,0.9806137489695176,-1.257480048921118e-16,1.0059840391368944e-14,0.4196644461687823,0.4196849751668461,-0.3620844645753559,-0.275881865071824
2025-04-08,2025-04-08T15:00:00.000000,AG2505.SHF,7680.0,15.0,AG2505C8300.SHF,29.0,AG2505P8300.SHF,623.0,15.0,0.00018118781725888326,0.043835616438356165,0.344808711707592,0.370566289126873,0.11619643867320353,-0.8332910770352405,-0.717094638362037,0.717094638362037,-1.2160427617412545e-16,-3.891336837572014e-15,3.123835203138612,4.01586962014338,-4.991833806393178,-6.890601015886091
2025-04-09,2025-04-09T15:00:00.000000,AG2505.SHF,7754.0,15.0,AG2505C8300.SHF,35.0,AG2505P8300.SHF,587.0,15.0,0.00018368680203045685,0.0410958904109589,0.30874992996454237,0.19029924631118772,0.11526103232628009,-0.9703807802352526,-0.8551197479089726,0.8551197479089726,1.0107648756732366e-15,-5.707848709684159e-15,3.0421387279530574,1.053062250243676,-4.6506863558633995,-0.986208646157479
2025-04-10,2025-04-10T15:00:00.000000,AG2505.SHF,7970.0,15.0,AG2505C8300.SHF,50.0,AG2505P8300.SHF,382.0,15.0,0.0001771,0.038356164383561646,0.30823835104703895,0.3237152145802975,0.11504324186588916,-0.8350598784561329,-0.7200166365902438,0.7200166365902438,-1.3016420409343058e-15,1.325308259860384e-14,2.942670044142432,3.7832048472221427,-4.820899018325086,-5.89783808805123
2025-04-11,2025-04-11T15:00:00.000000,AG2505.SHF,7965.0,15.0,AG2505C8300.SHF,59.5,AG2505P8300.SHF,393.5,15.0,0.00017312857142857144,0.03561643835616438,0.25922848582267766,0.2636129353940486,0.16315119947178552,-0.836747139455245,-0.6735959399834595,0.6735959399834595,-1.997948734116658e-15,9.133479927390437e-15,3.679174681791466,3.6791199102353747,-5.470890016077362,-5.557648400869994
2025-04-14,2025-04-14T15:00:00.000000,AG2505.SHF,8085.0,15.0,AG2505C8300.SHF,86.5,AG2505P8300.SHF,297.5,15.0,0.0001692857142857143,0.0273972602739726,0.2925293910503387,0.2904291953146457,0.22424720998760989,-0.775804736153677,-0.551557526166067,0.551557526166067,-7.189463894998496e-15,1.5927427705842822e-14,3.9750834645445714,3.975103566091078,-8.75193814728555,-8.683570927341009
