trade_date,bar_ts,future_ts_code,future_close,future_per_unit,call_ts_code,call_close,put_ts_code,put_close,option_per_unit,rate,ttm,iv_call_used,iv_put_used,delta_call,delta_put,combo_delta,target_future_position,gamma_call,gamma_put,vega_call,vega_put,theta_call,theta_put,nav,margin_by_future,cash,pnl,pnl_future,pnl_call,pnl_put,pnl_option,cash_future,cash_call,cash_put,cash_option,nav_future,nav_call,nav_put,nav_option,capital_used,capital_future,capital_call,capital_put,capital_option,fee,fee_future,fee_call,fee_put,fee_option,slippage,name
2025-11-25,2025-11-25T15:00:00.000000,AG2601.SHF,12130.0,15.0,AG2601C12100.SHF,434.5,AG2601P12100.SHF,396.0,15.0,0.0001520507614213198,0.0821917808219178,0.308768878430128,0.3077486117929219,0.4732325658646894,-0.5268256416572211,-0.0535930757925317,0.0535930757925317,-3.619971133586527e-15,7.239942267173054e-15,13.661434722631409,13.661527539682748,-10.312046398631026,-10.270747873898813,992989.531035821,1462.5427521655645,979069.4882836563,222.24224128817696,1062.2422412881767,1972.5,-2812.5,-840.0,5619.905624803456,0.0,0.0,0.0,1046.47041282266,1972.5,-2812.5,-840.0,,1462.5427521655645,6517.5,5940.0,12457.5,15.771828465516872,15.771828465516872,0.0,0.0,0.0,3.154681161218815,mtm
2025-11-26,2025-11-26T15:00:00.000000,AG2601.SHF,12229.0,15.0,AG2601C12100.SHF,488.5,AG2601P12100.SHF,357.0,15.0,0.0001517964467005076,0.07945205479452055,0.3027737944573164,0.2967240001261233,0.48027770697034455,-0.5200612580789039,-0.039783551108559356,0.039783551108559356,0.0012703798490191361,0.0012704256080457918,13.54606287464422,13.5465521008215,-10.37717557625598,-10.162967899326873,993292.8503049501,1094.5448892043237,979515.8054157468,304.5857175519095,79.58571755190957,810.0,-585.0,225.0,446.31713209045614,0.0,0.0,0.0,78.31926912921536,810.0,-585.0,225.0,,1094.5448892043237,7327.5,5355.0,12682.5,1.266448422694213,1.266448422694213,0.0,0.0,0.0,0.2533150160405841,mtm
2025-11-27,2025-11-27T15:00:00.000000,AG2601.SHF,12516.0,15.0,AG2601C12100.SHF,705.5,AG2601P12100.SHF,278.0,15.0,0.00015182335025380712,0.07671232876712329,0.306768792271614,0.30504079006612295,0.5613682900245729,-0.43872603512688935,0.12264225489768354,-0.12264225489768354,-4.146447226687512e-15,3.3925477309261463e-15,13.41433680005344,13.414471806732026,-10.78912404237633,-10.72119140117104,995518.8731067537,3453.383167319649,977312.9899394349,2241.268187522348,171.26818752234803,3255.0,-1185.0,2070.0,-2202.8154763117427,0.0,0.0,0.0,156.02280180358298,3255.0,-1185.0,2070.0,,3453.383167319649,10582.5,4170.0,14752.5,15.245385718765041,15.245385718765041,0.0,0.0,0.0,3.0493820819602258,mtm
2025-11-28,2025-11-28T15:00:00.000000,AG2601.SHF,12713.0,15.0,AG2601C12100.SHF,860.0,AG2601P12100.SHF,242.0,15.0,0.00015218730964467006,0.07397260273972603,0.3435446652024984,0.33472488097846503,0.6487969753619031,-0.3516481067706568,0.2971488685912463,-0.2971488685912463,-1.4519373618361282e-15,-3.6298434045903204e-16,12.64617012609615,12.646855987115012,-11.818626278266379,-11.508656053423579,996917.3281380588,8498.870552348717,971888.4575857109,1415.092136777345,-362.4078632226549,2317.5,-540.0,1777.5,-5424.532353723935,0.0,0.0,0.0,-379.04496869486695,2317.5,-540.0,1777.5,,8498.870552348717,12900.0,3630.0,16530.0,16.637105472212056,16.637105472212056,0.0,0.0,0.0,3.327753869830278,mtm
2025-12-01,2025-12-01T15:00:00.000000,AG2601.SHF,13270.0,15.0,AG2601C12100.SHF,1337.0,AG2601P12100.SHF,150.0,15.0,0.00015025837563451775,0.06575342465753424,0.3669975131750106,0.3627793741971253,0.7277087687120297,-0.27247094026075713,0.4552378284512726,-0.4552378284512726,-1.2001509234684612e-14,1.2354494800410629e-15,10.862756257275903,10.863013325358287,-12.222188242088237,-12.074846836482294,1000193.9171106293,13590.904236637574,964298.0128739926,3292.3212029201377,-2482.6787970798623,7155.0,-1380.0,5775.0,-7590.444711718415,0.0,0.0,0.0,-2498.4110274295585,7155.0,-1380.0,5775.0,,13590.904236637574,20055.0,2250.0,22305.0,15.732230349696113,15.732230349696113,0.0,0.0,0.0,3.146760746012202,mtm
2025-12-02,2025-12-02T15:00:00.000000,AG2601.SHF,13417.0,15.0,AG2601C12100.SHF,1450.0,AG2601P12100.SHF,138.5,15.0,0.00014946040609137054,0.06301369863013699,0.43982653371989716,0.4221580384671688,0.7989067158761334,-0.17965349366509495,0.6192532222110384,-0.6192532222110384,-2.5707917399882063e-15,0.0033178724364361692,9.363475178714381,9.364634409914498,-13.184631980587255,-10.520739431678663,1000696.1148903045,18692.30166830384,958176.3132220017,518.7005882649439,-1003.7994117350561,1695.0,-172.5,1522.5,-6121.69965199098,0.0,0.0,0.0,-1020.3022203247134,1695.0,-172.5,1522.5,,18692.30166830384,21750.0,2077.5,23827.5,16.502808589657278,16.502808589657278,0.0,0.0,0.0,3.300891807109797,mtm
2025-12-03,2025-12-03T15:00:00.000000,AG2601.SHF,13576.0,15.0,AG2601C12100.SHF,1654.5,AG2601P12100.SHF,119.0,15.0,0.00014918020304568528,0.06027397260273973,0.4410420377552509,0.44833823487162583,0.8555561184417017,-0.1442402341241595,0.7113158843175421,-0.7113158843175421,-1.620909157490537e-14,4.675699492761164e-16,7.5501742552027284,7.549821298595787,-11.154831254898,-11.331552002262384,1001984.8230724576,21725.682216863406,953656.6408555951,1298.0810650266735,-1476.9189349733265,3067.5,-292.5,2775.0,-4519.672366406551,0.0,0.0,0.0,-1486.2918178469852,3067.5,-292.5,2775.0,,21725.682216863406,24817.5,1785.0,26602.5,9.372882873658641,9.372882873658641,0.0,0.0,0.0,1.8747640511359653,mtm
2025-12-04,2025-12-04T15:00:00.000000,AG2601.SHF,13417.0,15.0,AG2601C12100.SHF,1403.5,AG2601P12100.SHF,103.0,15.0,0.00014964822335025382,0.057534246575342465,0.5382452642917634,0.4628911902010441,0.8579117114389341,-0.144131948188478,0.7137797632504561,-0.7137797632504561,-2.43315407764946e-15,2.43315407764946e-15,7.417627826138404,7.421581185217917,-14.021362023333722,-10.648329182695178,999676.063547371,21545.60716175179,955532.9563856202,-2308.511615902662,1696.488384097338,-3765.0,-240.0,-4005.0,1876.3155300250319,0.0,0.0,0.0,1696.240474913414,-3765.0,-240.0,-4005.0,,21545.60716175179,21052.5,1545.0,22597.5,0.24790918392407127,0.24790918392407127,0.0,0.0,0.0,0.049586795464325074,mtm
2025-12-05,2025-12-05T15:00:00.000000,AG2601.SHF,13678.0,15.0,AG2601C12100.SHF,1370.0,AG2601P12100.SHF,49.0,15.0,0.00015123857868020306,0.0547945205479452,0.39834462106227864,0.4209209913015366,0.8538380633279836,-0.14555706517030778,0.7082809981576759,-0.7082809981576759,-1.2698810450229492e-15,3.9683782656967164e-16,7.168656448901632,7.167769275221811,-10.404396019364412,-11.129536173655154,995568.5516270193,21799.88162898743,952483.6699980329,-4106.947773125536,-2794.4477731255356,-502.5,-810.0,-1312.5,-3049.286387587302,0.0,0.0,0.0,-2795.01192035166,-502.5,-810.0,-1312.5,,21799.88162898743,20550.0,735.0,21285.0,0.5641472261245657,0.5641472261245657,0.0,0.0,0.0,0.11281816340857131,mtm
2025-12-08,2025-12-08T15:00:00.000000,AG2601.SHF,13692.0,15.0,AG2601C12100.SHF,1480.0,AG2601P12100.SHF,40.0,15.0,0.00015177309644670052,0.04657534246575343,0.01,0.39219126254320136,0.9999999999999833,-0.0671228308243067,0.9328771691756766,-0.9328771691756766,-7.291992842562511e-15,5.696869408251962e-16,-6.82121026329724e-10,3.842040025028796,-0.007287468231197636,-6.561686151809123,996911.7511429824,28736.273036099996,945375.4781068835,1366.2609903868881,-148.73900961311193,1650.0,-135.0,1515.0,-7108.191891149436,0.0,0.0,0.0,-171.80048403687024,1650.0,-135.0,1515.0,,28736.273036099996,22200.0,600.0,22800.0,23.06147442375832,23.06147442375832,0.0,0.0,0.0,4.6127561603649445,mtm
